nom_chaine,heure,contexte_jour,est_ramadan,est_ferie,age_groupe_pred,sexe_pred,revenu_pred,nb_foyers
El Hiwar,0,Mardi,0,0,18-24,F,moyen,18
El Hiwar,0,Mardi,0,0,18-24,H,faible,18
El Hiwar,0,Mardi,0,0,18-24,H,moyen,27
El Hiwar,0,Mardi,0,0,25-34,F,faible,6
El Hiwar,0,Mardi,0,0,25-34,F,moyen,18
El Hiwar,0,Mardi,0,0,25-34,H,eleve,3
El Hiwar,0,Mardi,0,0,25-34,H,faible,15
El Hiwar,0,Mardi,0,0,25-34,H,moyen,42
El Hiwar,0,Mardi,0,0,35-44,F,faible,27
El Hiwar,0,Mardi,0,0,35-44,F,moyen,39
El Hiwar,0,Mardi,0,0,35-44,H,faible,33
El Hiwar,0,Mardi,0,0,35-44,H,moyen,57
El Hiwar,0,Mardi,0,0,45+,F,faible,18
El Hiwar,0,Mardi,0,0,45+,F,moyen,27
El Hiwar,0,Mardi,0,0,45+,H,faible,15
El Hiwar,0,Mardi,0,0,45+,H,moyen,30
El Hiwar,0,Mercredi,0,0,18-24,F,faible,18
El Hiwar,0,Mercredi,0,0,18-24,F,moyen,15
El Hiwar,0,Mercredi,0,0,18-24,H,eleve,6
El Hiwar,0,Mercredi,0,0,18-24,H,faible,18
El Hiwar,0,Mercredi,0,0,18-24,H,moyen,30
El Hiwar,0,Mercredi,0,0,25-34,F,faible,18
El Hiwar,0,Mercredi,0,0,25-34,F,moyen,42
El Hiwar,0,Mercredi,0,0,25-34,H,eleve,3
El Hiwar,0,Mercredi,0,0,25-34,H,faible,21
El Hiwar,0,Mercredi,0,0,25-34,H,moyen,30
El Hiwar,0,Mercredi,0,0,35-44,F,faible,33
El Hiwar,0,Mercredi,0,0,35-44,F,moyen,42
El Hiwar,0,Mercredi,0,0,35-44,H,faible,27
El Hiwar,0,Mercredi,0,0,35-44,H,moyen,24
El Hiwar,0,Mercredi,0,0,45+,F,faible,30
El Hiwar,0,Mercredi,0,0,45+,F,moyen,36
El Hiwar,0,Mercredi,0,0,45+,H,faible,9
El Hiwar,0,Mercredi,0,0,45+,H,moyen,48
El Hiwar,0,Samedi,0,0,18-24,F,faible,24
El Hiwar,0,Samedi,0,0,18-24,F,moyen,45
El Hiwar,0,Samedi,0,0,18-24,H,faible,27
El Hiwar,0,Samedi,0,0,18-24,H,moyen,42
El Hiwar,0,Samedi,0,0,25-34,F,faible,33
El Hiwar,0,Samedi,0,0,25-34,F,moyen,39
El Hiwar,0,Samedi,0,0,25-34,H,eleve,3
El Hiwar,0,Samedi,0,0,25-34,H,faible,57
El Hiwar,0,Samedi,0,0,25-34,H,moyen,45
El Hiwar,0,Samedi,0,0,35-44,F,faible,57
El Hiwar,0,Samedi,0,0,35-44,F,moyen,75
El Hiwar,0,Samedi,0,0,35-44,H,faible,48
El Hiwar,0,Samedi,0,0,35-44,H,moyen,72
El Hiwar,0,Samedi,0,0,45+,F,faible,57
El Hiwar,0,Samedi,0,0,45+,F,moyen,39
El Hiwar,0,Samedi,0,0,45+,H,faible,24
El Hiwar,0,Samedi,0,0,45+,H,moyen,63
El Hiwar,0,Vendredi,0,0,18-24,F,eleve,6
El Hiwar,0,Vendredi,0,0,18-24,F,faible,48
El Hiwar,0,Vendredi,0,0,18-24,F,moyen,39
El Hiwar,0,Vendredi,0,0,18-24,H,eleve,9
El Hiwar,0,Vendredi,0,0,18-24,H,faible,36
El Hiwar,0,Vendredi,0,0,18-24,H,moyen,48
El Hiwar,0,Vendredi,0,0,25-34,F,eleve,3
El Hiwar,0,Vendredi,0,0,25-34,F,faible,51
El Hiwar,0,Vendredi,0,0,25-34,F,moyen,57
El Hiwar,0,Vendredi,0,0,25-34,H,faible,60
El Hiwar,0,Vendredi,0,0,25-34,H,moyen,84
El Hiwar,0,Vendredi,0,0,35-44,F,faible,57
El Hiwar,0,Vendredi,0,0,35-44,F,moyen,96
El Hiwar,0,Vendredi,0,0,35-44,H,faible,54
El Hiwar,0,Vendredi,0,0,35-44,H,moyen,75
El Hiwar,0,Vendredi,0,0,45+,F,eleve,3
El Hiwar,0,Vendredi,0,0,45+,F,faible,51
El Hiwar,0,Vendredi,0,0,45+,F,moyen,63
El Hiwar,0,Vendredi,0,0,45+,H,faible,42
El Hiwar,0,Vendredi,0,0,45+,H,moyen,42
El Hiwar,1,Dimanche,0,0,18-24,F,eleve,3
El Hiwar,1,Dimanche,0,0,18-24,F,faible,21
El Hiwar,1,Dimanche,0,0,18-24,F,moyen,12
El Hiwar,1,Dimanche,0,0,18-24,H,faible,6
El Hiwar,1,Dimanche,0,0,18-24,H,moyen,24
El Hiwar,1,Dimanche,0,0,25-34,F,faible,12
El Hiwar,1,Dimanche,0,0,25-34,F,moyen,27
El Hiwar,1,Dimanche,0,0,25-34,H,faible,24
El Hiwar,1,Dimanche,0,0,25-34,H,moyen,33
El Hiwar,1,Dimanche,0,0,35-44,F,faible,45
El Hiwar,1,Dimanche,0,0,35-44,F,moyen,27
El Hiwar,1,Dimanche,0,0,35-44,H,faible,6
El Hiwar,1,Dimanche,0,0,35-44,H,moyen,39
El Hiwar,1,Dimanche,0,0,45+,F,eleve,3
El Hiwar,1,Dimanche,0,0,45+,F,faible,12
El Hiwar,1,Dimanche,0,0,45+,F,moyen,36
El Hiwar,1,Dimanche,0,0,45+,H,faible,6
El Hiwar,1,Dimanche,0,0,45+,H,moyen,24
El Hiwar,1,Jeudi,0,1,18-24,F,faible,30
El Hiwar,1,Jeudi,0,1,18-24,F,moyen,15
El Hiwar,1,Jeudi,0,1,18-24,H,faible,21
El Hiwar,1,Jeudi,0,1,18-24,H,moyen,15
El Hiwar,1,Jeudi,0,1,25-34,F,faible,15
El Hiwar,1,Jeudi,0,1,25-34,F,moyen,15
El Hiwar,1,Jeudi,0,1,25-34,H,faible,18
El Hiwar,1,Jeudi,0,1,25-34,H,moyen,21
El Hiwar,1,Jeudi,0,1,35-44,F,faible,24
El Hiwar,1,Jeudi,0,1,35-44,F,moyen,15
El Hiwar,1,Jeudi,0,1,35-44,H,faible,9
El Hiwar,1,Jeudi,0,1,35-44,H,moyen,18
El Hiwar,1,Jeudi,0,1,45+,F,faible,21
El Hiwar,1,Jeudi,0,1,45+,F,moyen,27
El Hiwar,1,Jeudi,0,1,45+,H,eleve,3
El Hiwar,1,Jeudi,0,1,45+,H,faible,30
El Hiwar,1,Jeudi,0,1,45+,H,moyen,15
El Hiwar,1,Lundi,0,0,18-24,F,faible,9
El Hiwar,1,Lundi,0,0,18-24,F,moyen,9
El Hiwar,1,Lundi,0,0,18-24,H,eleve,3
El Hiwar,1,Lundi,0,0,18-24,H,faible,15
El Hiwar,1,Lundi,0,0,18-24,H,moyen,3
El Hiwar,1,Lundi,0,0,25-34,F,moyen,9
El Hiwar,1,Lundi,0,0,25-34,H,moyen,12
El Hiwar,1,Lundi,0,0,35-44,F,faible,12
El Hiwar,1,Lundi,0,0,35-44,F,moyen,33
El Hiwar,1,Lundi,0,0,35-44,H,faible,18
El Hiwar,1,Lundi,0,0,35-44,H,moyen,18
El Hiwar,1,Lundi,0,0,45+,F,eleve,3
El Hiwar,1,Lundi,0,0,45+,F,faible,3
El Hiwar,1,Lundi,0,0,45+,F,moyen,6
El Hiwar,1,Lundi,0,0,45+,H,faible,6
El Hiwar,1,Lundi,0,0,45+,H,moyen,15
El Hiwar,1,Mardi,0,0,18-24,F,faible,12
El Hiwar,1,Mardi,0,0,18-24,F,moyen,6
El Hiwar,1,Mardi,0,0,18-24,H,faible,3
El Hiwar,1,Mardi,0,0,18-24,H,moyen,6
El Hiwar,1,Mardi,0,0,25-34,F,faible,12
El Hiwar,1,Mardi,0,0,25-34,F,moyen,3
El Hiwar,1,Mardi,0,0,25-34,H,faible,6
El Hiwar,1,Mardi,0,0,25-34,H,moyen,3
El Hiwar,1,Mardi,0,0,35-44,F,faible,6
El Hiwar,1,Mardi,0,0,35-44,F,moyen,9
El Hiwar,1,Mardi,0,0,35-44,H,eleve,3
El Hiwar,1,Mardi,0,0,35-44,H,faible,12
El Hiwar,1,Mardi,0,0,35-44,H,moyen,21
El Hiwar,1,Mardi,0,0,45+,F,faible,18
El Hiwar,1,Mardi,0,0,45+,F,moyen,15
El Hiwar,1,Mardi,0,0,45+,H,faible,12
El Hiwar,1,Mardi,0,0,45+,H,moyen,12
El Hiwar,1,Mercredi,0,0,18-24,F,faible,6
El Hiwar,1,Mercredi,0,0,18-24,F,moyen,3
El Hiwar,1,Mercredi,0,0,18-24,H,faible,3
El Hiwar,1,Mercredi,0,0,25-34,F,faible,15
El Hiwar,1,Mercredi,0,0,25-34,F,moyen,9
El Hiwar,1,Mercredi,0,0,25-34,H,faible,6
El Hiwar,1,Mercredi,0,0,25-34,H,moyen,6
El Hiwar,1,Mercredi,0,0,35-44,F,faible,12
El Hiwar,1,Mercredi,0,0,35-44,F,moyen,9
El Hiwar,1,Mercredi,0,0,35-44,H,faible,9
El Hiwar,1,Mercredi,0,0,35-44,H,moyen,12
El Hiwar,1,Mercredi,0,0,45+,F,faible,3
El Hiwar,1,Mercredi,0,0,45+,F,moyen,15
El Hiwar,1,Mercredi,0,0,45+,H,faible,12
El Hiwar,1,Mercredi,0,0,45+,H,moyen,12
El Hiwar,1,Samedi,0,0,18-24,F,faible,6
El Hiwar,1,Samedi,0,0,18-24,F,moyen,9
El Hiwar,1,Samedi,0,0,18-24,H,faible,6
El Hiwar,1,Samedi,0,0,18-24,H,moyen,15
El Hiwar,1,Samedi,0,0,25-34,F,faible,6
El Hiwar,1,Samedi,0,0,25-34,F,moyen,9
El Hiwar,1,Samedi,0,0,25-34,H,faible,9
El Hiwar,1,Samedi,0,0,25-34,H,moyen,24
El Hiwar,1,Samedi,0,0,35-44,F,faible,12
El Hiwar,1,Samedi,0,0,35-44,F,moyen,45
El Hiwar,1,Samedi,0,0,35-44,H,faible,33
El Hiwar,1,Samedi,0,0,35-44,H,moyen,27
El Hiwar,1,Samedi,0,0,45+,F,faible,18
El Hiwar,1,Samedi,0,0,45+,F,moyen,48
El Hiwar,1,Samedi,0,0,45+,H,faible,15
El Hiwar,1,Samedi,0,0,45+,H,moyen,30
El Hiwar,1,Vendredi,0,0,18-24,F,faible,21
El Hiwar,1,Vendredi,0,0,18-24,F,moyen,18
El Hiwar,1,Vendredi,0,0,18-24,H,faible,9
El Hiwar,1,Vendredi,0,0,18-24,H,moyen,18
El Hiwar,1,Vendredi,0,0,25-34,F,faible,12
El Hiwar,1,Vendredi,0,0,25-34,F,moyen,36
El Hiwar,1,Vendredi,0,0,25-34,H,faible,18
El Hiwar,1,Vendredi,0,0,25-34,H,moyen,15
El Hiwar,1,Vendredi,0,0,35-44,F,eleve,3
El Hiwar,1,Vendredi,0,0,35-44,F,faible,33
El Hiwar,1,Vendredi,0,0,35-44,F,moyen,51
El Hiwar,1,Vendredi,0,0,35-44,H,faible,21
El Hiwar,1,Vendredi,0,0,35-44,H,moyen,39
El Hiwar,1,Vendredi,0,0,45+,F,eleve,3
El Hiwar,1,Vendredi,0,0,45+,F,faible,21
El Hiwar,1,Vendredi,0,0,45+,F,moyen,30
El Hiwar,1,Vendredi,0,0,45+,H,faible,12
El Hiwar,1,Vendredi,0,0,45+,H,moyen,21
El Hiwar,11,Mardi,0,0,45+,F,moyen,3
El Hiwar,12,Dimanche,0,0,25-34,F,faible,3
El Hiwar,12,Dimanche,0,0,35-44,H,faible,3
El Hiwar,12,Dimanche,0,0,45+,F,faible,6
El Hiwar,12,Dimanche,0,0,45+,F,moyen,3
El Hiwar,12,Dimanche,0,0,45+,H,moyen,6
El Hiwar,12,Jeudi,0,1,25-34,F,faible,3
El Hiwar,12,Jeudi,0,1,35-44,F,eleve,3
El Hiwar,12,Jeudi,0,1,35-44,H,moyen,3
El Hiwar,12,Jeudi,0,1,45+,F,moyen,3
El Hiwar,12,Jeudi,0,1,45+,H,faible,6
El Hiwar,12,Jeudi,0,1,45+,H,moyen,6
El Hiwar,12,Lundi,0,0,25-34,H,moyen,3
El Hiwar,12,Mardi,0,0,35-44,H,faible,3
El Hiwar,12,Mardi,0,0,45+,H,faible,3
El Hiwar,12,Samedi,0,0,35-44,F,moyen,3
El Hiwar,12,Samedi,0,0,35-44,H,moyen,3
El Hiwar,12,Samedi,0,0,45+,H,moyen,3
El Hiwar,12,Vendredi,0,0,35-44,H,faible,3
El Hiwar,13,Dimanche,0,0,25-34,F,faible,6
El Hiwar,13,Dimanche,0,0,35-44,F,faible,9
El Hiwar,13,Dimanche,0,0,35-44,H,faible,3
El Hiwar,13,Dimanche,0,0,35-44,H,moyen,6
El Hiwar,13,Dimanche,0,0,45+,F,faible,9
El Hiwar,13,Dimanche,0,0,45+,F,moyen,15
El Hiwar,13,Dimanche,0,0,45+,H,faible,3
El Hiwar,13,Dimanche,0,0,45+,H,moyen,18
El Hiwar,13,Jeudi,0,1,35-44,F,moyen,12
El Hiwar,13,Jeudi,0,1,35-44,H,faible,6
El Hiwar,13,Jeudi,0,1,35-44,H,moyen,12
El Hiwar,13,Jeudi,0,1,45+,F,faible,21
El Hiwar,13,Jeudi,0,1,45+,F,moyen,18
El Hiwar,13,Jeudi,0,1,45+,H,faible,24
El Hiwar,13,Jeudi,0,1,45+,H,moyen,18
El Hiwar,13,Lundi,0,0,35-44,F,moyen,6
El Hiwar,13,Lundi,0,0,35-44,H,moyen,6
El Hiwar,13,Lundi,0,0,45+,F,faible,12
El Hiwar,13,Lundi,0,0,45+,F,moyen,6
El Hiwar,13,Lundi,0,0,45+,H,faible,6
El Hiwar,13,Mardi,0,0,35-44,F,faible,3
El Hiwar,13,Mardi,0,0,35-44,F,moyen,9
El Hiwar,13,Mardi,0,0,35-44,H,moyen,3
El Hiwar,13,Mardi,0,0,45+,F,moyen,12
El Hiwar,13,Mardi,0,0,45+,H,moyen,3
El Hiwar,13,Mercredi,0,0,35-44,H,faible,3
El Hiwar,13,Mercredi,0,0,35-44,H,moyen,3
El Hiwar,13,Mercredi,0,0,45+,F,moyen,15
El Hiwar,13,Mercredi,0,0,45+,H,moyen,6
El Hiwar,13,Samedi,0,0,25-34,F,moyen,3
El Hiwar,13,Samedi,0,0,35-44,F,faible,3
El Hiwar,13,Samedi,0,0,35-44,F,moyen,3
El Hiwar,13,Samedi,0,0,35-44,H,moyen,3
El Hiwar,13,Samedi,0,0,45+,F,faible,9
El Hiwar,13,Samedi,0,0,45+,F,moyen,24
El Hiwar,13,Samedi,0,0,45+,H,faible,3
El Hiwar,13,Samedi,0,0,45+,H,moyen,21
El Hiwar,13,Vendredi,0,0,35-44,F,moyen,3
El Hiwar,13,Vendredi,0,0,45+,F,faible,6
El Hiwar,13,Vendredi,0,0,45+,F,moyen,12
El Hiwar,13,Vendredi,0,0,45+,H,faible,6
El Hiwar,13,Vendredi,0,0,45+,H,moyen,3
El Hiwar,14,Dimanche,0,0,18-24,F,moyen,3
El Hiwar,14,Dimanche,0,0,25-34,F,faible,6
El Hiwar,14,Dimanche,0,0,25-34,F,moyen,6
El Hiwar,14,Dimanche,0,0,25-34,H,faible,6
El Hiwar,14,Dimanche,0,0,25-34,H,moyen,18
El Hiwar,14,Dimanche,0,0,35-44,F,faible,15
El Hiwar,14,Dimanche,0,0,35-44,F,moyen,12
El Hiwar,14,Dimanche,0,0,35-44,H,faible,21
El Hiwar,14,Dimanche,0,0,35-44,H,moyen,27
El Hiwar,14,Dimanche,0,0,45+,F,faible,24
El Hiwar,14,Dimanche,0,0,45+,F,moyen,63
El Hiwar,14,Dimanche,0,0,45+,H,eleve,3
El Hiwar,14,Dimanche,0,0,45+,H,faible,36
El Hiwar,14,Dimanche,0,0,45+,H,moyen,51
El Hiwar,14,Jeudi,0,1,25-34,F,faible,3
El Hiwar,14,Jeudi,0,1,25-34,F,moyen,6
El Hiwar,14,Jeudi,0,1,25-34,H,faible,9
El Hiwar,14,Jeudi,0,1,25-34,H,moyen,21
El Hiwar,14,Jeudi,0,1,35-44,F,faible,15
El Hiwar,14,Jeudi,0,1,35-44,F,moyen,18
El Hiwar,14,Jeudi,0,1,35-44,H,faible,15
El Hiwar,14,Jeudi,0,1,35-44,H,moyen,24
El Hiwar,14,Jeudi,0,1,45+,F,eleve,3
El Hiwar,14,Jeudi,0,1,45+,F,faible,24
El Hiwar,14,Jeudi,0,1,45+,F,moyen,63
El Hiwar,14,Jeudi,0,1,45+,H,faible,18
El Hiwar,14,Jeudi,0,1,45+,H,moyen,75
El Hiwar,14,Lundi,0,0,25-34,F,moyen,3
El Hiwar,14,Lundi,0,0,25-34,H,moyen,6
El Hiwar,14,Lundi,0,0,35-44,F,faible,12
El Hiwar,14,Lundi,0,0,35-44,F,moyen,12
El Hiwar,14,Lundi,0,0,35-44,H,faible,6
El Hiwar,14,Lundi,0,0,35-44,H,moyen,18
El Hiwar,14,Lundi,0,0,45+,F,faible,18
El Hiwar,14,Lundi,0,0,45+,F,moyen,33
El Hiwar,14,Lundi,0,0,45+,H,faible,12
El Hiwar,14,Lundi,0,0,45+,H,moyen,30
El Hiwar,14,Mardi,0,0,18-24,F,moyen,6
El Hiwar,14,Mardi,0,0,25-34,F,faible,3
El Hiwar,14,Mardi,0,0,25-34,F,moyen,3
El Hiwar,14,Mardi,0,0,25-34,H,faible,6
El Hiwar,14,Mardi,0,0,25-34,H,moyen,9
El Hiwar,14,Mardi,0,0,35-44,F,faible,12
El Hiwar,14,Mardi,0,0,35-44,F,moyen,21
El Hiwar,14,Mardi,0,0,35-44,H,moyen,9
El Hiwar,14,Mardi,0,0,45+,F,faible,21
El Hiwar,14,Mardi,0,0,45+,F,moyen,39
El Hiwar,14,Mardi,0,0,45+,H,faible,39
El Hiwar,14,Mardi,0,0,45+,H,moyen,48
El Hiwar,14,Mercredi,0,0,25-34,F,faible,3
El Hiwar,14,Mercredi,0,0,25-34,F,moyen,3
El Hiwar,14,Mercredi,0,0,25-34,H,faible,3
El Hiwar,14,Mercredi,0,0,25-34,H,moyen,3
El Hiwar,14,Mercredi,0,0,35-44,F,faible,3
El Hiwar,14,Mercredi,0,0,35-44,F,moyen,9
El Hiwar,14,Mercredi,0,0,35-44,H,moyen,3
El Hiwar,14,Mercredi,0,0,45+,F,faible,33
El Hiwar,14,Mercredi,0,0,45+,F,moyen,42
El Hiwar,14,Mercredi,0,0,45+,H,faible,12
El Hiwar,14,Mercredi,0,0,45+,H,moyen,48
El Hiwar,14,Samedi,0,0,18-24,H,eleve,3
El Hiwar,14,Samedi,0,0,25-34,F,faible,6
El Hiwar,14,Samedi,0,0,25-34,F,moyen,9
El Hiwar,14,Samedi,0,0,25-34,H,faible,9
El Hiwar,14,Samedi,0,0,25-34,H,moyen,3
El Hiwar,14,Samedi,0,0,35-44,F,faible,18
El Hiwar,14,Samedi,0,0,35-44,F,moyen,30
El Hiwar,14,Samedi,0,0,35-44,H,faible,6
El Hiwar,14,Samedi,0,0,35-44,H,moyen,27
El Hiwar,14,Samedi,0,0,45+,F,faible,36
El Hiwar,14,Samedi,0,0,45+,F,moyen,42
El Hiwar,14,Samedi,0,0,45+,H,faible,36
El Hiwar,14,Samedi,0,0,45+,H,moyen,72
El Hiwar,14,Vendredi,0,0,25-34,F,faible,3
El Hiwar,14,Vendredi,0,0,25-34,H,faible,3
El Hiwar,14,Vendredi,0,0,35-44,F,faible,6
El Hiwar,14,Vendredi,0,0,35-44,F,moyen,3
El Hiwar,14,Vendredi,0,0,35-44,H,faible,6
El Hiwar,14,Vendredi,0,0,35-44,H,moyen,18
El Hiwar,14,Vendredi,0,0,45+,F,faible,15
El Hiwar,14,Vendredi,0,0,45+,F,moyen,36
El Hiwar,14,Vendredi,0,0,45+,H,faible,21
El Hiwar,14,Vendredi,0,0,45+,H,moyen,51
El Hiwar,15,Dimanche,0,0,18-24,F,faible,3
El Hiwar,15,Dimanche,0,0,18-24,F,moyen,6
El Hiwar,15,Dimanche,0,0,18-24,H,faible,3
El Hiwar,15,Dimanche,0,0,25-34,F,faible,9
El Hiwar,15,Dimanche,0,0,25-34,F,moyen,18
El Hiwar,15,Dimanche,0,0,25-34,H,faible,18
El Hiwar,15,Dimanche,0,0,25-34,H,moyen,36
El Hiwar,15,Dimanche,0,0,35-44,F,faible,39
El Hiwar,15,Dimanche,0,0,35-44,F,moyen,69
El Hiwar,15,Dimanche,0,0,35-44,H,faible,33
El Hiwar,15,Dimanche,0,0,35-44,H,moyen,51
El Hiwar,15,Dimanche,0,0,45+,F,faible,51
El Hiwar,15,Dimanche,0,0,45+,F,moyen,81
El Hiwar,15,Dimanche,0,0,45+,H,eleve,6
El Hiwar,15,Dimanche,0,0,45+,H,faible,78
El Hiwar,15,Dimanche,0,0,45+,H,moyen,99
El Hiwar,15,Jeudi,0,1,18-24,H,faible,6
El Hiwar,15,Jeudi,0,1,25-34,F,faible,24
El Hiwar,15,Jeudi,0,1,25-34,F,moyen,57
El Hiwar,15,Jeudi,0,1,25-34,H,faible,21
El Hiwar,15,Jeudi,0,1,25-34,H,moyen,33
El Hiwar,15,Jeudi,0,1,35-44,F,faible,51
El Hiwar,15,Jeudi,0,1,35-44,F,moyen,93
El Hiwar,15,Jeudi,0,1,35-44,H,eleve,3
El Hiwar,15,Jeudi,0,1,35-44,H,faible,51
El Hiwar,15,Jeudi,0,1,35-44,H,moyen,141
El Hiwar,15,Jeudi,0,1,45+,F,faible,63
El Hiwar,15,Jeudi,0,1,45+,F,moyen,126
El Hiwar,15,Jeudi,0,1,45+,H,eleve,6
El Hiwar,15,Jeudi,0,1,45+,H,faible,90
El Hiwar,15,Jeudi,0,1,45+,H,moyen,177
El Hiwar,15,Lundi,0,0,25-34,F,faible,12
El Hiwar,15,Lundi,0,0,25-34,F,moyen,30
El Hiwar,15,Lundi,0,0,25-34,H,faible,15
El Hiwar,15,Lundi,0,0,25-34,H,moyen,12
El Hiwar,15,Lundi,0,0,35-44,F,faible,39
El Hiwar,15,Lundi,0,0,35-44,F,moyen,39
El Hiwar,15,Lundi,0,0,35-44,H,faible,24
El Hiwar,15,Lundi,0,0,35-44,H,moyen,36
El Hiwar,15,Lundi,0,0,45+,F,eleve,6
El Hiwar,15,Lundi,0,0,45+,F,faible,39
El Hiwar,15,Lundi,0,0,45+,F,moyen,72
El Hiwar,15,Lundi,0,0,45+,H,faible,78
El Hiwar,15,Lundi,0,0,45+,H,moyen,75
El Hiwar,15,Mardi,0,0,18-24,F,moyen,3
El Hiwar,15,Mardi,0,0,18-24,H,moyen,3
El Hiwar,15,Mardi,0,0,25-34,F,faible,15
El Hiwar,15,Mardi,0,0,25-34,F,moyen,21
El Hiwar,15,Mardi,0,0,25-34,H,faible,15
El Hiwar,15,Mardi,0,0,25-34,H,moyen,12
El Hiwar,15,Mardi,0,0,35-44,F,eleve,3
El Hiwar,15,Mardi,0,0,35-44,F,faible,24
El Hiwar,15,Mardi,0,0,35-44,F,moyen,45
El Hiwar,15,Mardi,0,0,35-44,H,faible,18
El Hiwar,15,Mardi,0,0,35-44,H,moyen,48
El Hiwar,15,Mardi,0,0,45+,F,faible,63
El Hiwar,15,Mardi,0,0,45+,F,moyen,66
El Hiwar,15,Mardi,0,0,45+,H,eleve,3
El Hiwar,15,Mardi,0,0,45+,H,faible,57
El Hiwar,15,Mardi,0,0,45+,H,moyen,60
El Hiwar,15,Mercredi,0,0,18-24,F,moyen,6
El Hiwar,15,Mercredi,0,0,25-34,F,faible,6
El Hiwar,15,Mercredi,0,0,25-34,F,moyen,18
El Hiwar,15,Mercredi,0,0,25-34,H,faible,3
El Hiwar,15,Mercredi,0,0,25-34,H,moyen,15
El Hiwar,15,Mercredi,0,0,35-44,F,faible,27
El Hiwar,15,Mercredi,0,0,35-44,F,moyen,42
El Hiwar,15,Mercredi,0,0,35-44,H,faible,24
El Hiwar,15,Mercredi,0,0,35-44,H,moyen,39
El Hiwar,15,Mercredi,0,0,45+,F,faible,48
El Hiwar,15,Mercredi,0,0,45+,F,moyen,90
El Hiwar,15,Mercredi,0,0,45+,H,eleve,3
El Hiwar,15,Mercredi,0,0,45+,H,faible,39
El Hiwar,15,Mercredi,0,0,45+,H,moyen,72
El Hiwar,15,Samedi,0,0,18-24,F,faible,3
El Hiwar,15,Samedi,0,0,18-24,H,eleve,6
El Hiwar,15,Samedi,0,0,18-24,H,faible,3
El Hiwar,15,Samedi,0,0,18-24,H,moyen,3
El Hiwar,15,Samedi,0,0,25-34,F,faible,6
El Hiwar,15,Samedi,0,0,25-34,F,moyen,15
El Hiwar,15,Samedi,0,0,25-34,H,eleve,3
El Hiwar,15,Samedi,0,0,25-34,H,faible,6
El Hiwar,15,Samedi,0,0,25-34,H,moyen,27
El Hiwar,15,Samedi,0,0,35-44,F,faible,54
El Hiwar,15,Samedi,0,0,35-44,F,moyen,72
El Hiwar,15,Samedi,0,0,35-44,H,faible,24
El Hiwar,15,Samedi,0,0,35-44,H,moyen,78
El Hiwar,15,Samedi,0,0,45+,F,faible,99
El Hiwar,15,Samedi,0,0,45+,F,moyen,123
El Hiwar,15,Samedi,0,0,45+,H,eleve,3
El Hiwar,15,Samedi,0,0,45+,H,faible,87
El Hiwar,15,Samedi,0,0,45+,H,moyen,99
El Hiwar,15,Vendredi,0,0,18-24,H,moyen,6
El Hiwar,15,Vendredi,0,0,25-34,F,faible,21
El Hiwar,15,Vendredi,0,0,25-34,F,moyen,21
El Hiwar,15,Vendredi,0,0,25-34,H,faible,9
El Hiwar,15,Vendredi,0,0,25-34,H,moyen,15
El Hiwar,15,Vendredi,0,0,35-44,F,eleve,3
El Hiwar,15,Vendredi,0,0,35-44,F,faible,6
El Hiwar,15,Vendredi,0,0,35-44,F,moyen,39
El Hiwar,15,Vendredi,0,0,35-44,H,faible,18
El Hiwar,15,Vendredi,0,0,35-44,H,moyen,48
El Hiwar,15,Vendredi,0,0,45+,F,faible,57
El Hiwar,15,Vendredi,0,0,45+,F,moyen,108
El Hiwar,15,Vendredi,0,0,45+,H,eleve,3
El Hiwar,15,Vendredi,0,0,45+,H,faible,57
El Hiwar,15,Vendredi,0,0,45+,H,moyen,108
El Hiwar,16,Dimanche,0,0,18-24,F,faible,12
El Hiwar,16,Dimanche,0,0,18-24,F,moyen,6
El Hiwar,16,Dimanche,0,0,18-24,H,faible,3
El Hiwar,16,Dimanche,0,0,18-24,H,moyen,6
El Hiwar,16,Dimanche,0,0,25-34,F,faible,84
El Hiwar,16,Dimanche,0,0,25-34,F,moyen,87
El Hiwar,16,Dimanche,0,0,25-34,H,faible,45
El Hiwar,16,Dimanche,0,0,25-34,H,moyen,90
El Hiwar,16,Dimanche,0,0,35-44,F,faible,102
El Hiwar,16,Dimanche,0,0,35-44,F,moyen,144
El Hiwar,16,Dimanche,0,0,35-44,H,faible,69
El Hiwar,16,Dimanche,0,0,35-44,H,moyen,141
El Hiwar,16,Dimanche,0,0,45+,F,eleve,3
El Hiwar,16,Dimanche,0,0,45+,F,faible,144
El Hiwar,16,Dimanche,0,0,45+,F,moyen,201
El Hiwar,16,Dimanche,0,0,45+,H,eleve,3
El Hiwar,16,Dimanche,0,0,45+,H,faible,117
El Hiwar,16,Dimanche,0,0,45+,H,moyen,171
El Hiwar,16,Jeudi,0,1,18-24,F,faible,15
El Hiwar,16,Jeudi,0,1,18-24,F,moyen,21
El Hiwar,16,Jeudi,0,1,18-24,H,eleve,3
El Hiwar,16,Jeudi,0,1,18-24,H,faible,6
El Hiwar,16,Jeudi,0,1,18-24,H,moyen,6
El Hiwar,16,Jeudi,0,1,25-34,F,faible,54
El Hiwar,16,Jeudi,0,1,25-34,F,moyen,117
El Hiwar,16,Jeudi,0,1,25-34,H,faible,75
El Hiwar,16,Jeudi,0,1,25-34,H,moyen,84
El Hiwar,16,Jeudi,0,1,35-44,F,eleve,3
